,Date,Time,Open,High,Low,Close,Volume
4496,2001/6/25,0:00:00,10700,10750,10500,10500,215000
4495,2001/6/26,0:00:00,10515,10725,10490,10525,149200
4494,2001/6/27,0:00:00,10375,10750,10325,10745,124600
4493,2001/6/28,0:00:00,11045,11045,10675,10740,237400
4492,2001/6/29,0:00:00,11000,11000,10590,10850,251600
4491,2001/7/2,0:00:00,10700,10775,10495,10605,240600
4490,2001/7/3,0:00:00,10950,10995,10705,10825,431200
4489,2001/7/4,0:00:00,10500,10645,10350,10425,378600
4488,2001/7/5,0:00:00,10350,10475,10150,10400,257800
4487,2001/7/6,0:00:00,10500,10625,10285,10620,242800
4486,2001/7/9,0:00:00,10830,10845,10500,10670,218200
4485,2001/7/10,0:00:00,10750,10920,10575,10920,221800
4484,2001/7/11,0:00:00,11000,11250,10925,11190,330800
4483,2001/7/12,0:00:00,11340,11660,11205,11650,395000
4482,2001/7/13,0:00:00,11800,11890,11445,11850,399600
4481,2001/7/16,0:00:00,11500,11700,11255,11440,206600
4480,2001/7/17,0:00:00,11500,11650,11165,11180,142800
4479,2001/7/18,0:00:00,11480,11480,10970,10975,108800
4478,2001/7/19,0:00:00,10965,10965,10680,10730,176800
4477,2001/7/23,0:00:00,10730,10730,10060,10350,272200
4476,2001/7/24,0:00:00,10050,10150,10005,10035,312200
4475,2001/7/25,0:00:00,10185,10250,10125,10200,147200
4474,2001/7/26,0:00:00,10200,10495,10150,10280,163000
4473,2001/7/27,0:00:00,10580,10990,10450,10900,308000
4472,2001/7/30,0:00:00,11350,11475,11200,11410,298600
4471,2001/7/31,0:00:00,10960,11220,10650,11180,417000
4470,2001/8/1,0:00:00,11330,11475,11315,11450,174200
4469,2001/8/2,0:00:00,11150,11400,11080,11400,351800
4468,2001/8/3,0:00:00,10595,10825,10545,10575,398800
4467,2001/8/6,0:00:00,10725,10725,10505,10600,161400
4466,2001/8/7,0:00:00,10525,10615,10285,10365,354800
4465,2001/8/8,0:00:00,10515,10515,10365,10390,170600
4464,2001/8/9,0:00:00,10290,10290,10150,10275,125200
4463,2001/8/10,0:00:00,10150,10250,10050,10120,158800
4462,2001/8/13,0:00:00,10225,10300,10050,10300,101200
4461,2001/8/14,0:00:00,10245,10350,10065,10125,136800
4460,2001/8/15,0:00:00,10230,10230,9795,10025,203000
4459,2001/8/16,0:00:00,9650,9745,9250,9625,332400
4458,2001/8/17,0:00:00,9325,9490,8960,9475,500000
4457,2001/8/20,0:00:00,9255,9625,9135,9400,169600
4456,2001/8/21,0:00:00,9400,9650,9400,9550,228400
4455,2001/8/22,0:00:00,9450,9450,9300,9350,77000
4454,2001/8/23,0:00:00,9050,9075,8525,8630,546200
4453,2001/8/24,0:00:00,7630,7630,7630,7630,177400
4452,2001/8/27,0:00:00,7230,7720,7025,7240,1103000
4451,2001/8/28,0:00:00,7410,7825,7400,7750,572200
4450,2001/8/29,0:00:00,8250,8300,7860,7950,684200
4449,2001/8/30,0:00:00,7845,7945,7700,7800,349000
4448,2001/8/31,0:00:00,7705,7715,7450,7500,404400
4447,2001/9/3,0:00:00,7100,7250,6505,6810,500800
4446,2001/9/4,0:00:00,6910,7450,6910,7400,469600
4445,2001/9/5,0:00:00,6400,6590,6400,6400,868400
4444,2001/9/6,0:00:00,6200,6250,5400,5400,859800
